Trip ID,Category,Trip Date,From Airport,To Airport,Distance Km,Unit,Nights,Employee Region
T-009218,Flight,2026-02-08,SFO,DXB,5482,km,,UAE
T-009219,Hotel,2026-02-09,,,,km,7,Singapore
T-009220,Hotel,2026-02-10,,,,km,5,UK
T-009221,Flight,2026-02-11,BOM,DEL,8669,km,,India
T-009222,Ground,2026-02-12,,,86,km,,UAE
T-009223,Ground,2026-02-13,,,113,km,,Singapore
T-009224,Hotel,2026-02-14,,,,km,7,Singapore
T-009225,Ground,2026-02-15,,,110,km,,US
T-009226,Flight,2026-02-16,SFO,SIN,8013,km,,Singapore
T-009227,Flight,2026-02-17,DXB,BLR,9041,km,,UK
T-009228,Ground,2026-02-18,,,59,km,,UK
T-009229,Hotel,2026-02-19,,,,km,3,US
T-009230,Flight,2026-02-20,DXB,JFK,11585,km,,US
T-009231,Ground,2026-02-21,,,106,km,,Singapore
T-009232,Flight,2026-02-22,SIN,SFO,,km,,UAE
T-009233,Flight,2026-02-23,JFK,DXB,2392,km,,UAE
T-009234,Ground,2026-02-24,,,94,km,,US
T-009235,Flight,2026-02-25,DEL,BOM,8659,km,,UAE
T-009236,Flight,2026-02-26,SIN,BOM,,km,,Singapore
T-009237,Ground,2026-02-27,,,89,km,,US
T-009238,Hotel,2026-02-28,,,,km,11,US
T-009239,Flight,2026-03-01,JFK,LHR,3586,km,,India
T-009240,Ground,2026-03-02,,,99,km,,UK
T-009241,Hotel,2026-03-03,,,,km,1,US
T-009242,Flight,2026-03-04,BOM,DXB,5271,km,,UAE
T-009243,Ground,2026-03-05,,,45,km,,India
T-009244,Flight,2026-03-06,BOM,LHR,,km,,US
T-009245,Hotel,2026-03-07,,,,km,4,UAE
T-009246,Flight,2026-03-08,BLR,LHR,11764,km,,Singapore
T-009247,Ground,2026-03-09,,,168,km,,UK
T-009248,Ground,2026-03-10,,,47,km,,UK
T-009249,Ground,2026-03-11,,,112,km,,UK
T-009250,Ground,2026-03-12,,,141,km,,US
T-009251,Ground,2026-03-13,,,88,km,,UK
T-009252,Hotel,2026-03-14,,,,km,10,US
T-009253,Ground,2026-03-15,,,73,km,,India
T-009254,Flight,2026-03-16,BLR,LHR,9909,km,,Singapore
T-009255,Hotel,2026-03-17,,,,km,5,India
T-009256,Hotel,2026-03-18,,,,km,7,Singapore
T-009257,Hotel,2026-03-19,,,,km,2,India
T-009258,Ground,2026-03-20,,,22,km,,US
T-009259,Hotel,2026-03-21,,,,km,9,Singapore
T-009260,Flight,2026-03-22,BLR,SIN,,km,,UK
T-009261,Hotel,2026-03-23,,,,km,11,US
T-009262,Ground,2026-03-24,,,180,km,,India
T-009263,Ground,2026-03-25,,,80,km,,UK
T-009264,Ground,2026-03-26,,,160,km,,Singapore
T-009265,Flight,2026-03-27,SFO,JFK,6509,km,,Singapore
T-009266,Hotel,2026-03-28,,,,km,9,US
T-009267,Flight,2026-03-29,SFO,BLR,11261,km,,Singapore
T-009268,Flight,2026-03-30,BOM,DEL,,km,,Singapore
T-009269,Ground,2026-03-31,,,180,km,,India
T-009270,Hotel,2026-04-01,,,,km,4,US
T-009271,Ground,2026-04-02,,,104,km,,UK
T-009272,Flight,2026-04-03,SFO,BLR,,km,,UAE
T-009273,Ground,2026-04-04,,,139,km,,Singapore
T-009274,Flight,2026-04-05,BOM,DEL,7354,km,,India
T-009275,Flight,2026-04-06,JFK,DXB,10188,km,,UAE
T-009276,Flight,2026-04-07,LHR,SFO,,km,,Singapore
T-009277,Hotel,2026-04-08,,,,km,11,Singapore
T-009278,Ground,2026-04-09,,,86,km,,Singapore
T-009279,Hotel,2026-04-10,,,,km,12,US
T-009280,Ground,2026-04-11,,,126,km,,UAE
T-009281,Flight,2026-04-12,SIN,DEL,6692,km,,UK
T-009282,Hotel,2026-04-13,,,,km,7,Singapore
T-009283,Flight,2026-04-14,DXB,BLR,4515,km,,India
T-009284,Hotel,2026-04-15,,,,km,2,US
T-009285,Flight,2026-04-16,DXB,JFK,10719,km,,UAE
T-009286,Flight,2026-04-17,BOM,SIN,678,km,,Singapore
T-009287,Ground,2026-04-18,,,172,km,,India
T-009288,Hotel,2026-04-19,,,,km,5,UK
T-009289,Hotel,2026-04-20,,,,km,12,India
T-009290,Ground,2026-04-21,,,156,km,,Singapore
T-009291,Flight,2026-04-22,BOM,SIN,7543,km,,Singapore
T-009292,Ground,2026-04-23,,,125,km,,UAE
T-009293,Flight,2026-04-24,DXB,DEL,4220,km,,India
T-009294,Flight,2026-04-25,SIN,DEL,1144,km,,UAE
T-009295,Flight,2026-04-26,DEL,SFO,5610,km,,Singapore
T-009296,Ground,2026-04-27,,,42,km,,US
T-009297,Flight,2026-04-28,SIN,JFK,894,km,,UK
T-009298,Hotel,2026-04-29,,,,km,10,UAE
T-009299,Hotel,2026-04-30,,,,km,1,UK
T-009300,Flight,2026-05-01,BLR,BOM,,km,,UK
T-009301,Hotel,2026-05-02,,,,km,10,UK
T-009302,Hotel,2026-05-03,,,,km,7,US
T-009303,Ground,2026-05-04,,,172,km,,Singapore
T-009304,Hotel,2026-05-05,,,,km,2,UK
T-009305,Flight,2026-05-06,LHR,SFO,6056,km,,UK
T-009306,Flight,2026-05-07,DXB,LHR,1095,km,,UAE
T-009307,Hotel,2026-05-08,,,,km,8,UAE
T-009308,Hotel,2026-05-09,,,,km,5,India
T-009309,Flight,2026-05-10,SIN,DEL,3728,km,,India
T-009310,Hotel,2026-05-11,,,,km,11,UK
T-009311,Ground,2026-05-12,,,53,km,,UK
T-009312,Ground,2026-05-13,,,150,km,,India
T-009313,Ground,2026-05-14,,,35,km,,India
T-009314,Flight,2026-05-15,BOM,SIN,5385,km,,India
T-009315,Flight,2026-05-16,JFK,BLR,4861,km,,UAE
T-009316,Ground,2026-05-17,,,162,km,,India
T-009317,Flight,2026-05-18,BLR,SFO,3367,km,,US
T-009318,Ground,2026-05-19,,,107,km,,India
T-009319,Flight,2026-05-20,DEL,BOM,7992,km,,UK
T-009320,Flight,2026-05-21,JFK,DXB,,km,,India
T-009321,Hotel,2026-05-22,,,,km,5,India
T-009322,Hotel,2026-05-23,,,,km,6,Singapore
T-009323,Hotel,2026-05-24,,,,km,7,India
T-009324,Hotel,2026-05-25,,,,km,8,UK
T-009325,Flight,2026-05-26,JFK,SFO,12237,km,,India
T-009326,Ground,2026-05-27,,,86,km,,US
T-009327,Ground,2026-05-28,,,81,km,,India
T-009328,Flight,2026-05-29,SFO,BLR,,km,,India
T-009329,Flight,2026-05-30,SFO,LHR,2710,km,,UAE
T-009330,Hotel,2026-05-31,,,,km,10,UK
T-009331,Ground,2026-06-01,,,130,km,,UAE
T-009332,Ground,2026-06-02,,,134,km,,India
T-009333,Ground,2026-06-03,,,28,km,,India
T-009334,Hotel,2026-06-04,,,,km,6,India
T-009335,Ground,2026-06-05,,,40,km,,US
T-009336,Flight,2026-06-06,LHR,SFO,,km,,India
T-009337,Hotel,2026-06-07,,,,km,7,Singapore
T-009338,Ground,2026-06-08,,,86,km,,India
T-009339,Hotel,2026-06-09,,,,km,4,US
T-009340,Ground,2026-06-10,,,47,km,,Singapore
T-009341,Flight,2026-06-11,BLR,SFO,11670,km,,UK
T-009342,Flight,2026-06-12,DEL,SIN,10313,km,,US
T-009343,Hotel,2026-06-13,,,,km,12,India
T-009344,Flight,2026-06-14,BOM,SIN,,km,,India
T-009345,Flight,2026-06-15,DEL,BOM,10236,km,,US
T-009346,Hotel,2026-06-16,,,,km,8,UK
T-009347,Hotel,2026-06-17,,,,km,3,Singapore
T-009348,Flight,2026-06-18,SIN,DEL,,km,,UAE
T-009349,Flight,2026-06-19,LHR,BLR,5791,km,,India
T-009350,Hotel,2026-06-20,,,,km,11,Singapore
T-009351,Hotel,2026-06-21,,,,km,1,Singapore
T-009352,Hotel,2026-06-22,,,,km,2,UK
T-009353,Flight,2026-06-23,DXB,SFO,10442,km,,Singapore
T-009354,Flight,2026-06-24,SIN,BLR,4971,km,,UK
T-009355,Hotel,2026-06-25,,,,km,2,India
T-009356,Flight,2026-06-26,LHR,BOM,,km,,India
T-009357,Ground,2026-06-27,,,111,km,,UK
T-009358,Hotel,2026-06-28,,,,km,5,India
T-009359,Hotel,2026-06-29,,,,km,4,Singapore
T-009360,Flight,2026-01-01,LHR,SFO,,km,,UAE
T-009361,Flight,2026-01-02,SIN,LHR,7573,km,,India
T-009362,Hotel,2026-01-03,,,,km,5,Singapore
T-009363,Flight,2026-01-04,LHR,DEL,12426,km,,India
T-009364,Hotel,2026-01-05,,,,km,10,UK
T-009365,Ground,2026-01-06,,,6,km,,India
T-009366,Ground,2026-01-07,,,152,km,,India
T-009367,Ground,2026-01-08,,,180,km,,Singapore
T-009368,Hotel,2026-01-09,,,,km,1,Singapore
T-009369,Hotel,2026-01-10,,,,km,8,India
T-009370,Ground,2026-01-11,,,137,km,,US
T-009371,Flight,2026-01-12,SFO,BLR,6483,km,,India
T-009372,Flight,2026-01-13,BLR,BOM,,km,,India
T-009373,Flight,2026-01-14,DEL,LHR,4661,km,,India
T-009374,Flight,2026-01-15,BLR,DEL,5589,km,,UAE
T-009375,Ground,2026-01-16,,,33,km,,UAE
T-009376,Hotel,2026-01-17,,,,km,7,Singapore
T-009377,Ground,2026-01-18,,,99,km,,US
T-009378,Flight,2026-01-19,XXXINVALID,LHR,8373,km,,UAE
T-009379,Ground,2026-01-20,,,91,km,,UK
T-009380,Hotel,2026-01-21,,,,km,3,Singapore
T-009381,Hotel,2026-01-22,,,,km,10,Singapore
T-009382,Flight,2026-01-23,LHR,DXB,613,km,,Singapore
T-009383,Ground,2026-01-24,,,98,km,,US
T-009384,Flight,2026-01-25,DXB,LHR,,km,,US
T-009385,Hotel,2026-01-26,,,,km,4,US
T-009386,Hotel,2026-01-27,,,,km,1,US
T-009387,Flight,2026-01-28,DEL,LHR,3195,km,,UAE
T-009388,Flight,2026-01-29,BOM,DXB,,km,,UK
T-009389,Ground,2026-01-30,,,60,km,,UK
T-009390,Hotel,2026-01-31,,,,km,6,India
T-009391,Ground,2026-02-01,,,117,km,,Singapore
T-009392,Ground,2026-02-02,,,126,km,,UK
T-009393,Ground,2026-02-03,,,97,km,,India
T-009394,Flight,2026-02-04,BLR,DXB,8666,km,,India
T-009395,Hotel,2026-02-05,,,,km,6,UK
T-009396,Hotel,2026-02-06,,,,km,5,US
T-009397,Ground,2026-02-07,,,117,km,,Singapore
T-009398,Flight,2026-02-08,DEL,JFK,5122,km,,UAE
T-009399,Hotel,2026-02-09,,,,km,10,UAE
T-009400,Hotel,2026-02-10,,,,km,10,UK
T-009401,Flight,2026-02-11,BLR,DXB,11499,km,,US
T-009402,Hotel,2026-02-12,,,,km,4,UK
T-009403,Ground,2026-02-13,,,15,km,,UAE
T-009404,Ground,2026-02-14,,,148,km,,Singapore
T-009405,Hotel,2026-02-15,,,,km,10,India
T-009406,Flight,2026-02-16,JFK,SIN,9468,km,,India
T-009407,Hotel,2026-02-17,,,,km,1,US
T-009408,Hotel,2026-02-18,,,,km,11,US
T-009409,Hotel,2026-02-19,,,,km,8,US
T-009410,Hotel,2026-02-20,,,,km,6,US
T-009411,Ground,2026-02-21,,,139,km,,UAE
T-009412,Hotel,2026-02-22,,,,km,8,UAE
T-009413,Hotel,2026-02-23,,,,km,9,Singapore
T-009414,Ground,2026-02-24,,,94,km,,UAE
T-009415,Flight,2026-02-25,BOM,SIN,11230,km,,UK
T-009416,Flight,2026-02-26,SIN,DXB,,km,,UAE
T-009417,Flight,2026-02-27,BOM,SIN,11971,km,,India
T-009418,Hotel,2026-02-28,,,,km,12,UK
T-009419,Hotel,2026-03-01,,,,km,10,UK
T-009420,Hotel,2026-03-02,,,,km,1,UK
T-009421,Flight,2026-03-03,DEL,BOM,7287,km,,US
T-009422,Flight,2026-03-04,DXB,LHR,6839,km,,Singapore
T-009423,Flight,2026-03-05,SIN,SFO,9698,km,,UK
T-009424,Hotel,2026-03-06,,,,km,5,UAE
T-009425,Ground,2026-03-07,,,66,km,,India
T-009426,Hotel,2026-03-08,,,,km,1,UAE
T-009427,Flight,2026-03-09,DEL,DXB,5277,km,,UAE
T-009428,Flight,2026-03-10,JFK,SIN,,km,,India
T-009429,Flight,2026-03-11,DEL,JFK,9448,km,,UAE
T-009430,Hotel,2026-03-12,,,,km,8,UAE
T-009431,Flight,2026-03-13,LHR,SFO,9996,km,,Singapore
T-009432,Ground,2026-03-14,,,173,km,,UK
T-009433,Flight,2026-03-15,SFO,DEL,8467,km,,US
T-009434,Flight,2026-03-16,DXB,JFK,8607,km,,UK
T-009435,Ground,2026-03-17,,,37,km,,UAE
T-009436,Flight,2026-03-18,DXB,BLR,,km,,US
T-009437,Ground,2026-03-19,,,44,km,,India
T-009438,Hotel,2026-03-20,,,,km,4,UK
T-009439,Hotel,2026-03-21,,,,km,3,UK
T-009440,Flight,2026-03-22,BOM,SIN,,km,,US
T-009441,Flight,2026-03-23,DXB,BOM,9304,km,,UAE
T-009442,Flight,2026-03-24,BLR,LHR,445,km,,India
T-009443,Ground,2026-03-25,,,121,km,,UAE
T-009444,Hotel,2026-03-26,,,,km,9,Singapore
T-009445,Flight,2026-03-27,DEL,LHR,3044,km,,India
T-009446,Hotel,2026-03-28,,,,km,4,US
T-009447,Ground,2026-03-29,,,88,km,,US
T-009448,Flight,2026-03-30,JFK,LHR,,km,,India
T-009449,Ground,2026-03-31,,,164,km,,Singapore
T-009450,Hotel,2026-04-01,,,,km,3,Singapore
T-009451,Flight,2026-04-02,JFK,DXB,5558,km,,India
T-009452,Flight,2026-04-03,JFK,SIN,,km,,India
T-009453,Hotel,2026-04-04,,,,km,3,Singapore
T-009454,Flight,2026-04-05,DEL,DXB,9952,km,,UAE
T-009455,Hotel,2026-04-06,,,,km,7,UAE
T-009456,Ground,2026-04-07,,,153,km,,Singapore
T-009457,Ground,2026-04-08,,,54,km,,UAE
T-009458,Ground,2026-04-09,,,40,km,,UAE
T-009459,Ground,2026-04-10,,,14,km,,UK
T-009460,Hotel,2026-04-11,,,,km,7,UK
T-009461,Hotel,2026-04-12,,,,km,3,UK
T-009462,Ground,2026-04-13,,,116,km,,Singapore
T-009463,Flight,2026-04-14,DXB,SIN,5590,km,,US
T-009464,Ground,2026-04-15,,,24,km,,Singapore
T-009465,Hotel,2026-04-16,,,,km,12,UK
T-009466,Hotel,2026-04-17,,,,km,12,US
T-009467,Flight,2026-04-18,DXB,JFK,8579,km,,Singapore
T-009468,Flight,2026-04-19,BOM,JFK,,km,,Singapore
T-009469,Ground,2026-04-20,,,141,km,,UK
T-009470,Flight,2026-04-21,DXB,BLR,3086,km,,US
T-009471,Ground,2026-04-22,,,156,km,,India
T-009472,Hotel,2026-04-23,,,,km,5,UK
T-009473,Flight,2026-04-24,LHR,JFK,3445,km,,UAE
T-009474,Hotel,2026-04-25,,,,km,7,UK
T-009475,Hotel,2026-04-26,,,,km,5,Singapore
T-009476,Hotel,2026-04-27,,,,km,5,UK
T-009477,Ground,2026-04-28,,,6,km,,US
T-009478,Hotel,2026-04-29,,,,km,5,US
T-009479,Hotel,2026-04-30,,,,km,10,UK
T-009480,Flight,2026-05-01,SFO,LHR,,km,,Singapore
T-009481,Ground,2026-05-02,,,67,km,,India
T-009482,Ground,2026-05-03,,,12,km,,UAE
T-009483,Flight,2026-05-04,SIN,DEL,4353,km,,India
T-009484,Hotel,2026-05-05,,,,km,1,India
T-009485,Ground,2026-05-06,,,13,km,,Singapore
T-009486,Flight,2026-05-07,LHR,SIN,9069,km,,UAE
T-009487,Hotel,2026-05-08,,,,km,2,Singapore
T-009488,Ground,2026-05-09,,,120,km,,UAE
T-009489,Ground,2026-05-10,,,27,km,,Singapore
T-009490,Ground,2026-05-11,,,108,km,,US
T-009491,Hotel,2026-05-12,,,,km,3,India
T-009492,Ground,2026-05-13,,,22,km,,Singapore
T-009493,Flight,2026-05-14,JFK,BLR,3051,km,,UK
T-009494,Flight,2026-05-15,BLR,SIN,6492,km,,UAE
T-009495,Hotel,2026-05-16,,,,km,5,UK
T-009496,Flight,2026-05-17,JFK,BOM,,km,,India
T-009497,Flight,2026-05-18,SFO,DXB,2008,km,,UAE
T-009498,Hotel,2026-05-19,,,,km,5,US
T-009499,Hotel,2026-05-20,,,,km,10,US
T-009500,Flight,2026-05-21,BLR,DXB,,km,,UAE
T-009501,Flight,2026-05-22,JFK,BLR,6504,km,,US
T-009502,Ground,2026-05-23,,,122,km,,India
T-009503,Flight,2026-05-24,SIN,DEL,5185,km,,UK
T-009504,Flight,2026-05-25,SIN,BLR,,km,,India
T-009505,Ground,2026-05-26,,,169,km,,India
T-009506,Hotel,2026-05-27,,,,km,3,India
T-009507,Ground,2026-05-28,,,157,km,,US
T-009508,Flight,2026-05-29,LHR,BOM,,km,,US
T-009509,Hotel,2026-05-30,,,,km,9,Singapore
T-009510,Flight,2026-05-31,LHR,BOM,798,km,,UK
T-009511,Hotel,2026-06-01,,,,km,4,India
T-009512,Hotel,2026-06-02,,,,km,9,UK
T-009513,Hotel,2026-06-03,,,,km,8,US
T-009514,Flight,2026-06-04,SFO,SIN,5914,km,,UAE
T-009515,Ground,2026-06-05,,,148,km,,Singapore
T-009516,Ground,2026-06-06,,,108,km,,UK
T-009517,Flight,2026-06-07,DEL,SIN,2339,km,,US
T-009518,Flight,2026-06-08,SIN,JFK,8008,km,,UAE
T-009519,Ground,2026-06-09,,,160,km,,Singapore
T-009520,Flight,2026-06-10,SIN,SFO,,km,,India
T-009521,Ground,2026-06-11,,,48,km,,US
T-009522,Ground,2026-06-12,,,57,km,,UK
T-009523,Ground,2026-06-13,,,40,km,,UAE
T-009524,Ground,2026-06-14,,,162,km,,India
T-009525,Ground,2026-06-15,,,89,km,,Singapore
T-009526,Hotel,2026-06-16,,,,km,5,UK
T-009527,Flight,2026-06-17,BOM,SIN,1743,km,,US
T-009528,Ground,2026-06-18,,,100,km,,India
T-009529,Ground,2026-06-19,,,115,km,,UK
T-009530,Hotel,2026-06-20,,,,km,8,US
T-009531,Hotel,2026-06-21,,,,km,1,US
T-009532,Hotel,2026-06-22,,,,km,2,India
T-009533,Hotel,2026-06-23,,,,km,6,UK
T-009534,Hotel,2026-06-24,,,,km,3,Singapore
T-009535,Ground,2026-06-25,,,78,km,,UAE
T-009536,Flight,2026-06-26,JFK,BOM,,km,,US
T-009537,Ground,2026-06-27,,,93,km,,US
T-009538,Hotel,2026-06-28,,,,km,4,US
T-009539,Ground,2026-06-29,,,179,km,,UAE
T-009540,Ground,2026-01-01,,,117,km,,UK
T-009541,Ground,2026-01-02,,,38,km,,Singapore
T-009542,Hotel,2026-01-03,,,,km,10,UAE
T-009543,Hotel,2026-01-04,,,,km,5,UK
T-009544,Flight,2026-01-05,JFK,SIN,,km,,UAE
T-009545,Hotel,2026-01-06,,,,km,10,US
T-009546,Hotel,2026-01-07,,,,km,8,UK
T-009547,Flight,2026-01-08,JFK,SIN,6157,km,,India
T-009548,Ground,2026-01-09,,,150,km,,Singapore
T-009549,Hotel,2026-01-10,,,,km,4,UK
T-009550,Hotel,2026-01-11,,,,km,12,UK
T-009551,Hotel,2026-01-12,,,,km,12,UAE
T-009552,Hotel,2026-01-13,,,,km,12,UK
T-009553,Flight,2026-01-14,DXB,LHR,5634,km,,Singapore
T-009554,Hotel,2026-01-15,,,,km,11,UK
T-009555,Hotel,2026-01-16,,,,km,3,US
T-009556,Flight,2026-01-17,SFO,BLR,,km,,India
T-009557,Ground,2026-01-18,,,96,km,,UAE
T-009558,Ground,2026-01-19,,,105,km,,Singapore
T-009559,Hotel,2026-01-20,,,,km,8,US
T-009560,Hotel,2026-01-21,,,,km,10,India
T-009561,Ground,2026-01-22,,,110,km,,Singapore
T-009562,Flight,2026-01-23,SIN,DXB,3973,km,,UK
T-009563,Ground,2026-01-24,,,133,km,,UAE
T-009564,Ground,2026-01-25,,,104,km,,UK
T-009565,Hotel,2026-01-26,,,,km,9,US
T-009566,Flight,2026-01-27,DEL,DXB,3198,km,,UK
T-009567,Hotel,2026-01-28,,,,km,3,US
T-009568,Hotel,2026-01-29,,,,km,3,UK
T-009569,Ground,2026-01-30,,,150,km,,UAE
T-009570,Flight,2026-01-31,SIN,LHR,5039,km,,US
T-009571,Flight,2026-02-01,LHR,JFK,12186,km,,Singapore
T-009572,Flight,2026-02-02,JFK,DXB,,km,,UK
T-009573,Flight,2026-02-03,BOM,DXB,9726,km,,UK
T-009574,Ground,2026-02-04,,,6,km,,US
T-009575,Hotel,2026-02-05,,,,km,10,UAE
T-009576,Flight,2026-02-06,LHR,JFK,,km,,India
T-009577,Ground,2026-02-07,,,78,km,,UAE
T-009578,Hotel,2026-02-08,,,,km,11,UAE
T-009579,Flight,2026-02-09,SFO,JFK,6633,km,,India
T-009580,Ground,2026-02-10,,,88,km,,Singapore
T-009581,Flight,2026-02-11,BOM,SIN,7468,km,,UK
T-009582,Flight,2026-02-12,BLR,SFO,10674,km,,UAE
T-009583,Hotel,2026-02-13,,,,km,3,India
T-009584,Flight,2026-02-14,DXB,LHR,,km,,India
T-009585,Hotel,2026-02-15,,,,km,10,UAE
T-009586,Flight,2026-02-16,DEL,SIN,7036,km,,US
T-009587,Flight,2026-02-17,LHR,SFO,7870,km,,US
T-009588,Flight,2026-02-18,SIN,SFO,,km,,Singapore
T-009589,Ground,2026-02-19,,,161,km,,US
T-009590,Hotel,2026-02-20,,,,km,2,India
T-009591,Flight,2026-02-21,SIN,DXB,5092,km,,Singapore
T-009592,Flight,2026-02-22,DXB,SIN,,km,,US
T-009593,Hotel,2026-02-23,,,,km,11,India
T-009594,Flight,2026-02-24,BOM,DXB,1353,km,,US
T-009595,Flight,2026-02-25,BOM,SFO,9696,km,,UAE
T-009596,Ground,2026-02-26,,,179,km,,UK
T-009597,Ground,2026-02-27,,,157,km,,US
T-009598,Hotel,2026-02-28,,,,km,2,UAE
T-009599,Hotel,2026-03-01,,,,km,8,Singapore
T-009600,Hotel,2026-03-02,,,,km,6,UAE
T-009601,Ground,2026-03-03,,,67,km,,UAE
T-009602,Hotel,2026-03-04,,,,km,9,UK
T-009603,Flight,2026-03-05,DEL,BOM,1880,km,,US
T-009604,Flight,2026-03-06,SFO,DEL,,km,,UAE
T-009605,Hotel,2026-03-07,,,,km,6,UK
T-009606,Hotel,2026-03-08,,,,km,8,India
T-009607,Flight,2026-03-09,JFK,SFO,7468,km,,UAE
T-009608,Flight,2026-03-10,BOM,BLR,,km,,US
T-009609,Flight,2026-03-11,BOM,SFO,557,km,,Singapore
T-009610,Hotel,2026-03-12,,,,km,5,Singapore
T-009611,Flight,2026-03-13,DXB,BOM,5908,km,,Singapore
T-009612,Ground,2026-03-14,,,144,km,,Singapore
T-009613,Flight,2026-03-15,LHR,SFO,7857,km,,UAE
T-009614,Hotel,2026-03-16,,,,km,1,Singapore
T-009615,Hotel,2026-03-17,,,,km,5,UK
T-009616,Flight,2026-03-18,BLR,DXB,,km,,Singapore
T-009617,Hotel,2026-03-19,,,,km,4,UAE
T-009618,Ground,2026-03-20,,,98,km,,UK
T-009619,Hotel,2026-03-21,,,,km,1,UAE
T-009620,Flight,2026-03-22,SFO,DEL,,km,,India
T-009621,Hotel,2026-03-23,,,,km,5,Singapore
T-009622,Ground,2026-03-24,,,35,km,,UAE
T-009623,Flight,2026-03-25,DXB,JFK,445,km,,Singapore
T-009624,Flight,2026-03-26,BOM,LHR,,km,,US
T-009625,Flight,2026-03-27,LHR,DXB,4571,km,,Singapore
T-009626,Hotel,2026-03-28,,,,km,6,India
T-009627,Ground,2026-03-29,,,143,km,,UK
T-009628,Ground,2026-03-30,,,38,km,,UK
T-009629,Flight,2026-03-31,DXB,DEL,6125,km,,Singapore
T-009630,Hotel,2026-04-01,,,,km,10,Singapore
T-009631,Flight,2026-04-02,BOM,BLR,10007,km,,US
T-009632,Flight,2026-04-03,JFK,SIN,,km,,US
T-009633,Flight,2026-04-04,SIN,BLR,768,km,,UAE
T-009634,Ground,2026-04-05,,,78,km,,India
T-009635,Ground,2026-04-06,,,69,km,,UK
T-009636,Ground,2026-04-07,,,39,km,,UK
T-009637,Ground,2026-04-08,,,125,km,,US
T-009638,Flight,2026-04-09,SFO,DEL,10236,km,,US
T-009639,Flight,2026-04-10,LHR,BOM,11255,km,,UK
T-009640,Flight,2026-04-11,DEL,SFO,,km,,UAE
T-009641,Hotel,2026-04-12,,,,km,3,Singapore
T-009642,Hotel,2026-04-13,,,,km,9,India
T-009643,Ground,2026-04-14,,,118,km,,India
T-009644,Ground,2026-04-15,,,154,km,,Singapore
T-009645,Hotel,2026-04-16,,,,km,10,UAE
T-009646,Flight,2026-04-17,BLR,SIN,3814,km,,India
T-009647,Hotel,2026-04-18,,,,km,4,India
T-009648,Flight,2026-04-19,BOM,DEL,,km,,India
T-009649,Ground,2026-04-20,,,165,km,,US
T-009650,Hotel,2026-04-21,,,,km,10,US
T-009651,Ground,2026-04-22,,,9,km,,Singapore
T-009652,Hotel,2026-04-23,,,,km,3,Singapore
T-009653,Hotel,2026-04-24,,,,km,5,UAE
T-009654,Hotel,2026-04-25,,,,km,7,India
T-009655,Flight,2026-04-26,BOM,DEL,12123,km,,Singapore
T-009656,Hotel,2026-04-27,,,,km,12,Singapore
T-009657,Flight,2026-04-28,DEL,SIN,8031,km,,India
T-009658,Hotel,2026-04-29,,,,km,7,India
T-009659,Ground,2026-04-30,,,33,km,,Singapore
T-009660,Flight,2026-05-01,BOM,DEL,,km,,India
T-009661,Flight,2026-05-02,BLR,SFO,3671,km,,India
T-009662,Hotel,2026-05-03,,,,km,2,UK
T-009663,Hotel,2026-05-04,,,,km,7,UAE
T-009664,Flight,2026-05-05,BLR,BOM,,km,,India
T-009665,Ground,2026-05-06,,,32,km,,UAE
T-009666,Ground,2026-05-07,,,82,km,,India
T-009667,Hotel,2026-05-08,,,,km,12,Singapore
T-009668,Hotel,2026-05-09,,,,km,8,UK
T-009669,Flight,2026-05-10,BLR,SIN,9982,km,,UK
T-009670,Ground,2026-05-11,,,9,km,,UK
T-009671,Flight,2026-05-12,SIN,SFO,1834,km,,US
T-009672,Hotel,2026-05-13,,,,km,2,India
T-009673,Hotel,2026-05-14,,,,km,7,US
T-009674,Hotel,2026-05-15,,,,km,7,UK
T-009675,Flight,2026-05-16,BOM,JFK,8499,km,,UK
T-009676,Ground,2026-05-17,,,73,km,,Singapore
T-009677,Flight,2026-05-18,LHR,DEL,11550,km,,US
T-009678,Hotel,2026-05-19,,,,km,9,UAE
T-009679,Flight,2026-05-20,LHR,DXB,5753,km,,US
T-009680,Hotel,2026-05-21,,,,km,9,India
T-009681,Flight,2026-05-22,SFO,LHR,5303,km,,UK
T-009682,Ground,2026-05-23,,,10,km,,US
T-009683,Hotel,2026-05-24,,,,km,6,UAE
T-009684,Hotel,2026-05-25,,,,km,5,India
T-009685,Ground,2026-05-26,,,69,km,,India
T-009686,Hotel,2026-05-27,,,,km,3,UK
T-009687,Ground,2026-05-28,,,40,km,,US
T-009688,Hotel,2026-05-29,,,,km,12,UK
T-009689,Ground,2026-05-30,,,135,km,,Singapore
T-009690,Ground,2026-05-31,,,38,km,,US
T-009691,Flight,2026-06-01,DXB,SFO,5947,km,,UK
T-009692,Hotel,2026-06-02,,,,km,11,UAE
T-009693,Flight,2026-06-03,DXB,DEL,1489,km,,UK
T-009694,Hotel,2026-06-04,,,,km,5,UK
T-009695,Ground,2026-06-05,,,116,km,,India
T-009696,Flight,2026-06-06,LHR,BOM,,km,,UAE
T-009697,Ground,2026-06-07,,,118,km,,India
T-009698,Ground,2026-06-08,,,9,km,,Singapore
T-009699,Flight,2026-06-09,DXB,BOM,11507,km,,India
T-009700,Hotel,2026-06-10,,,,km,1,UAE
T-009701,Hotel,2026-06-11,,,,km,4,Singapore
